ID,날짜,시간,내용,리트윗 수,좋아요 수,링크
realDonaldTrump,2018-09-16,16:09:16S,"FEMA, First Responders and Law Enforcement are working really hard on hurricane Florence. As the storm begins to finally recede, they will kick into an even higher gear. Very Professional!",57062,10743,https://twitter.com/realDonaldTrump/status/1041358333146525698
realDonaldTrump,2018-09-16,14:20:16S,"The illegal Mueller Witch Hunt continues in search of a crime. There was never Collusion with Russia, except by the Clinton campaign, so the 17 Angry Democrats are looking at anything they can find. Very unfair and BAD for the country. ALSO, not allowed under the LAW!",89751,22299,https://twitter.com/realDonaldTrump/status/1041330897948160002
realDonaldTrump,2018-09-16,02:27:16S,Exclusive -- Donald Trump Jr. to Obama: My Dad Fixed the Economy You Could Not http://bit.ly/2NehnyL via @BreitbartNews,60589,16444,https://twitter.com/realDonaldTrump/status/1041151464046043137
realDonaldTrump,2018-09-15,22:42:15S,Five deaths have been recorded thus far with regard to hurricane Florence! Deepest sympathies and warmth go out to the families and friends of the victims. May God be with them!,70014,12766,https://twitter.com/realDonaldTrump/status/1041094855592689664
realDonaldTrump,2018-09-15,22:38:15S,"When will Republican leadership learn that they are being played like a fiddle by the Democrats on Border Security and Building the Wall? Without Borders, we don’t have a country. With Open Borders, which the Democrats want, we have nothing but crime! Finish the Wall!",105693,27027,https://twitter.com/realDonaldTrump/status/1041093953007833088
realDonaldTrump,2018-09-15,22:08:15S,"While my (our) poll numbers are good, with the Economy being the best ever, if it weren’t for the Rigged Russian Witch Hunt, they would be 25 points higher! Highly conflicted Bob Mueller & the 17 Angry Democrats are using this Phony issue to hurt us in the Midterms. No Collusion!",75311,18083,https://twitter.com/realDonaldTrump/status/1041086383505465345
realDonaldTrump,2018-09-15,20:57:15S,".@DannyTarkanian of Nevada is a great friend who supports the Trump Agenda. He is Strong on Crime, the Border and our under siege 2nd Amendment. Danny Loves our Military and our Vets. He has my total and complete Endorsement!",40805,9843,https://twitter.com/realDonaldTrump/status/1041068591527993344
realDonaldTrump,2018-09-15,20:54:15S,"Congressman Keith Rothfus continues to do a great job for the people of Pennsylvania. Keith is strong on Crime, the Border, and our Second Amendment. Loves our Military and our Vets. He has my total Endorsement!",46926,11003,https://twitter.com/realDonaldTrump/status/1041067762452455424
realDonaldTrump,2018-09-15,20:43:15S,"Congressman Pete Sessions of Texas is doing a great job. He is a fighter who will be tough on Crime and the Border, fight hard for our Second Amendment and loves our Military and our Vets. He has my full and complete Endorsement!",47768,11489,https://twitter.com/realDonaldTrump/status/1041065107969777664
realDonaldTrump,2018-09-15,20:41:15S,Thank you Brock – it is my honor! “We (@FEMA) have never had the support that we have had from this President.” Administrator @FEMA_Brock,49630,12595,https://twitter.com/realDonaldTrump/status/1041064550605496321
realDonaldTrump,2018-09-15,20:26:15S,Thank you @nycemergencymgt!,31508,6328,https://twitter.com/realDonaldTrump/status/1041060770908393473
realDonaldTrump,2018-09-15,03:08:15S,"When President Obama said that he has been to “57 States,” very little mention in Fake News Media. Can you imagine if I said that...story of the year! @IngrahamAngle",94025,21825,https://twitter.com/realDonaldTrump/status/1040799409670377472
realDonaldTrump,2018-09-15,02:23:15S,....GWU Research to tell them how many people had died in Puerto Rico (how would they not know this?). This method was never done with previous hurricanes because other jurisdictions know how many people were killed. FIFTY TIMES LAST ORIGINAL NUMBER - NO WAY!,58648,12711,https://twitter.com/realDonaldTrump/status/1040788151000883201
realDonaldTrump,2018-09-15,02:05:15S,"“When Trump visited the island territory last October, OFFICIALS told him in a briefing 16 PEOPLE had died from Maria.” The Washington Post. This was long AFTER the hurricane took place. Over many months it went to 64 PEOPLE. Then, like magic, “3000 PEOPLE KILLED.” They hired....",55663,13624,https://twitter.com/realDonaldTrump/status/1040783519423913984
realDonaldTrump,2018-09-15,01:54:15S,"Great job FEMA, First Responders and Law Enforcement - not easy, very dangerous, tremendous talent. America is proud of you. Keep it all going - finish strong!",66015,13338,https://twitter.com/realDonaldTrump/status/1040780813086928897
realDonaldTrump,2018-09-15,00:43:15S,"My thoughts and prayers are with Evelyn Rodriguez this evening, along with her family and friends. #RIPEvelyn",51769,14683,https://twitter.com/realDonaldTrump/status/1040763121571438592
realDonaldTrump,2018-09-15,00:31:15S,"“The story of Puerto Rico is the rebuilding that has occurred. The President has done an extraordinary job of cleanup, rebuilding electrical stuff and everything else.” @EdRollins “The people of Puerto Rico have one of the most corrupt governments in our country.” @LouDobbs",49508,12182,https://twitter.com/realDonaldTrump/status/1040760021443850241
realDonaldTrump,2018-09-14,22:35:14S,"“They say all these people died in the storm in Puerto Rico, yet 70% of the power was out before the storm. So when did people start dying? At what point do you recognize that what they are doing is a political agenda couched in the nice language of journalism?” @GeraldoRivera",72424,17564,https://twitter.com/realDonaldTrump/status/1040730663832498176
realDonaldTrump,2018-09-14,21:43:14S,Keep up the great work - THANK YOU!,42396,8844,https://twitter.com/realDonaldTrump/status/1040717757107589126
realDonaldTrump,2018-09-14,21:40:14S,We love the #CajunNavy - THANK YOU! #FlorenceHurricane2018,60015,14369,https://twitter.com/realDonaldTrump/status/1040716938626965505
realDonaldTrump,2018-09-14,12:19:14S,"Incredible job being done by FEMA, First Responders, Law Enforcement and all. Thank you!",85873,15845,https://twitter.com/realDonaldTrump/status/1040575890139348992
realDonaldTrump,2018-09-14,02:37:14S,Gina is Great!,37341,7700,https://twitter.com/realDonaldTrump/status/1040429268923236352
realDonaldTrump,2018-09-14,01:10:14S,"John Kerry had illegal meetings with the very hostile Iranian Regime, which can only serve to undercut our great work to the detriment of the American people. He told them to wait out the Trump Administration! Was he registered under the Foreign Agents Registration Act? BAD!",112569,33908,https://twitter.com/realDonaldTrump/status/1040407422156857344
realDonaldTrump,2018-09-13,17:56:13S,Senator Debbie Stabenow and the Democrats are totally against approving the Farm Bill. They are fighting tooth and nail to not allow our Great Farmers to get what they so richly deserve. Work requirements are imperative and the Dems are a NO. Not good!,62620,18006,https://twitter.com/realDonaldTrump/status/1040298233359200258
realDonaldTrump,2018-09-13,17:41:13S,Thank you @USNationalGuard! #HurricaneFlorence,31300,6623,https://twitter.com/realDonaldTrump/status/1040294453586665472
realDonaldTrump,2018-09-13,17:26:13S,"I was just briefed on Hurricane Florence. FEMA, First Responders and Law Enforcement are supplied and ready. We are with you! https://www.fema.gov/hurricane-florence",49123,10520,https://twitter.com/realDonaldTrump/status/1040290603911794689
realDonaldTrump,2018-09-13,15:14:13S,Thank you @USCG!,41839,8910,https://twitter.com/realDonaldTrump/status/1040257520026181634
realDonaldTrump,2018-09-13,14:15:13S,"The Wall Street Journal has it wrong, we are under no pressure to make a deal with China, they are under pressure to make a deal with us. Our markets are surging, theirs are collapsing. We will soon be taking in Billions in Tariffs & making products at home. If we meet, we meet?",78865,19551,https://twitter.com/realDonaldTrump/status/1040242677877551104
realDonaldTrump,2018-09-13,12:49:13S,".....This was done by the Democrats in order to make me look as bad as possible when I was successfully raising Billions of Dollars to help rebuild Puerto Rico. If a person died for any reason, like old age, just add them onto the list. Bad politics. I love Puerto Rico!",81341,18209,https://twitter.com/realDonaldTrump/status/1040220855400386560
realDonaldTrump,2018-09-13,12:37:13S,"3000 people did not die in the two hurricanes that hit Puerto Rico. When I left the Island, AFTER the storm had hit, they had anywhere from 6 to 18 deaths. As time went by it did not go up by much. Then, a long time later, they started to report really large numbers, like 3000...",69275,17314,https://twitter.com/realDonaldTrump/status/1040217897703026689
realDonaldTrump,2018-09-13,12:25:13S,“Middle-Class Income Hits All-Time High!” @foxandfriends And will continue to rise (unless the Dems get in and destroy what we have built).,59012,14322,https://twitter.com/realDonaldTrump/status/1040214866450178049
realDonaldTrump,2018-09-13,12:10:13S,".....”It is a cesspool of corruption, and the people who did this need to be brought to justice.” @GreggJarrett",39453,9182,https://twitter.com/realDonaldTrump/status/1040211068973469696
realDonaldTrump,2018-09-13,12:06:13S,More text messages between former FBI employees Peter Strzok and Lisa Page are a disaster and embarrassment to the FBI & DOJ. This should never have happened but we are learning more and more by the hour. “Others were leaking like mad” in order to get the President! ........,53506,14225,https://twitter.com/realDonaldTrump/status/1040210045525536768
realDonaldTrump,2018-09-13,11:39:13S,"We are completely ready for hurricane Florence, as the storm gets even larger and more powerful. Be careful!",42169,7110,https://twitter.com/realDonaldTrump/status/1040203362652880896
realDonaldTrump,2018-09-13,11:22:13S,"The problem with banker Jamie Dimon running for President is that he doesn’t have the aptitude or “smarts” & is a poor public speaker & nervous mess - otherwise he is wonderful. I’ve made a lot of bankers, and others, look much smarter than they are with my great economic policy!",53842,9907,https://twitter.com/realDonaldTrump/status/1040198906842427392
realDonaldTrump,2018-09-12,23:21:12S,"Tonight, it was my great honor to host a Congressional Medal of Honor Society Reception at the @WhiteHouse!",48357,10356,https://twitter.com/realDonaldTrump/status/1040017623017287699
realDonaldTrump,2018-09-12,23:16:12S,#HurricaneFlorence https://www.fema.gov/hurricane-florence,29872,6681,https://twitter.com/realDonaldTrump/status/1040016355699949573
realDonaldTrump,2018-09-12,16:37:12S,It is imperative that everyone follow local evacuation orders. This storm is extremely dangerous. Be SAFE! #HurricaneFlorence https://www.ready.gov/hurricanes,58687,15369,https://twitter.com/realDonaldTrump/status/1039915933278580738
realDonaldTrump,2018-09-12,14:06:12S,"“I can say, as it relates to the Senate Intelligence Committee Investigation, that we have NO hard evidence of Collusion.” Richard Burr (R-NC) Senate Intelligence Committee, Chairman",64170,14968,https://twitter.com/realDonaldTrump/status/1039877857441402882
realDonaldTrump,2018-09-12,13:58:12S,"Hurricane Florence may now be dipping a bit south and hitting a portion of the Great State of Georgia. Be ready, be prepared!",57196,11888,https://twitter.com/realDonaldTrump/status/1039875785853681664
realDonaldTrump,2018-09-12,11:03:12S,,49475,11578,https://twitter.com/realDonaldTrump/status/1039831904109948928
realDonaldTrump,2018-09-12,10:58:12S,"Hurricane Florence is looking even bigger than anticipated. It will be arriving soon. FEMA, First Responders and Law Enforcement are supplied and ready. Be safe!",62402,12288,https://twitter.com/realDonaldTrump/status/1039830659504779265
realDonaldTrump,2018-09-12,10:51:12S,"We got A Pluses for our recent hurricane work in Texas and Florida (and did an unappreciated great job in Puerto Rico, even though an inaccessible island with very poor electricity and a totally incompetent Mayor of San Juan). We are ready for the big one that is coming!",69686,13859,https://twitter.com/realDonaldTrump/status/1039828966595616768
